chip_id	sample	hm	input_id	CEMT_JSD	CEMT_JSD_synthetic	AUC_bs_200	X-intercept_bs_200	Elbow_Point_bs_200	JS_Distance_bs_200	Synthetic_JS_Distance_bs_200	%_genome_enriched_bs_200	CHANCE_bs_200	AUC_bs_500	X-intercept_bs_500	Elbow_Point_bs_500	JS_Distance_bs_500	Synthetic_JS_Distance_bs_500	%_genome_enriched_bs_500	CHANCE_bs_500	AUC_bs_1000	X-intercept_bs_1000	Elbow_Point_bs_1000	JS_Distance_bs_1000	Synthetic_JS_Distance_bs_1000	%_genome_enriched_bs_1000	CHANCE_bs_1000	AUC_bs_5000	X-intercept_bs_5000	Elbow_Point_bs_5000	JS_Distance_bs_5000	Synthetic_JS_Distance_bs_5000	%_genome_enriched_bs_5000	CHANCE_bs_5000	AUC_bs_10000	X-intercept_bs_10000	Elbow_Point_bs_10000	JS_Distance_bs_10000	Synthetic_JS_Distance_bs_10000	%_genome_enriched_bs_10000	CHANCE_bs_10000	AUC_bs_20000	X-intercept_bs_20000	Elbow_Point_bs_20000	JS_Distance_bs_20000	Synthetic_JS_Distance_bs_20000	%_genome_enriched_bs_20000	CHANCE_bs_20000	AUC_bs_30000	X-intercept_bs_30000	Elbow_Point_bs_30000	JS_Distance_bs_30000	Synthetic_JS_Distance_bs_30000	%_genome_enriched_bs_30000	CHANCE_bs_30000	AUC_bs_40000	X-intercept_bs_40000	Elbow_Point_bs_40000	JS_Distance_bs_40000	Synthetic_JS_Distance_bs_40000	%_genome_enriched_bs_40000	CHANCE_bs_40000	AUC_bs_50000	X-intercept_bs_50000	Elbow_Point_bs_50000	JS_Distance_bs_50000	Synthetic_JS_Distance_bs_50000	%_genome_enriched_bs_50000	CHANCE_bs_50000
A26688	CEMT_7	H3K27me3	A26691	0.123379472246	0.238580121722	0.16729089767004807	0.3224790308822957	0.7283945028786352	0.17409297727765935	0.36540992087529883	23.266241700113824	0.3198870230634848	0.21025820530431208	0.21063245805306105	0.7062842142289923	0.17960446927241216	0.33858700088926735	24.149704168529954	0.27222707472575636	0.239841091977443	0.14572918597809179	0.6903914946438503	0.17612060265314033	0.31406612384308397	25.65960842475194	0.2408887973359609	0.29670114637873524	0.08620300509447347	0.6645385954730122	0.08355511338948947	0.15945338602243675	29.717063261752756	0.17968587553599172	0.30551053368606196	0.08400995750004837	0.6598907512624227	0.02369735823150581	0.0	30.897593819126914	0.1683819273620499	0.3152636499629147	0.08054851422563646	0.6575978637357534	0.0	0.0	31.63438405025897	0.15598482377301237	0.31790622425766	0.07902350288827178	0.6574035549448954	0.0	0.0	30.860482442984452	0.15053904524279818	0.3173458653255615	0.07774193548387097	0.661458064516129	0.0	0.0	31.956129032258065	0.14454466958540965	0.32229747955619065	0.07703476647576027	0.6536420101637493	0.0	0.0	31.799628942486084	0.14513924755420943
A26695	CEMT_8	H3K27me3	A26698	0.0754245502704	0.145225247373	0.2392763141868529	0.18834902712424598	0.6402068500708407	0.05786581593861999	0.2888390820895827	32.74396822706977	0.2448343229298474	0.27052915839769254	0.12695959533105042	0.6328011021418966	0.06016696504483884	0.27051483270518206	34.547847447621336	0.21733724800321977	0.2887200654943795	0.10136043784206411	0.6251101456518059	0.06477496666844693	0.2545437978035215	35.40772027115256	0.20334241346429574	0.3154378058171214	0.08563551944283226	0.6115786419036564	0.033148584389147924	0.15713364239855876	35.455439478944996	0.18055083862221682	0.32054931437304873	0.08368427501789641	0.609181021417654	0.022414793064806086	0.0	34.27437298060738	0.17558413508220627	0.32771864245955373	0.08054206415242814	0.603713952153357	0.0	0.0	36.118474944690625	0.1670864581414401	0.32978849338569605	0.07917831812596154	0.6012443274729316	0.0	0.0	36.247085119352874	0.16325548307426077	0.3293624766942533	0.07792258064516129	0.604	0.0	0.0	36.458064516129035	0.1615256708098782	0.33540603149211	0.07727676050657417	0.5921109945954667	0.0	0.0	35.952246511252724	0.15654632275590133
A26702	CEMT_9	H3K27me3	A26705	0.106565032812	0.150939070716	0.23431625116523305	0.1940311750469627	0.649816250198929	0.08422754224524395	0.2956580177126749	33.584860863175265	0.26744547067254576	0.2648799171393413	0.1299478945846285	0.6452719357156974	0.0710365243800018	0.2794264077476943	34.332087630984944	0.23699941688861215	0.2825440999099936	0.10249534510692149	0.6402260142024616	0.0638517007429697	0.264896324003737	35.96920919210401	0.22133029707861812	0.3075448366986489	0.08580963435867672	0.6269700780292771	0.022885733885187883	0.1653592551190414	38.568872122267365	0.194298517969523	0.3119771499875695	0.08382293191623834	0.6230660587260333	0.01904002644221599	0.0	39.24699630463243	0.18775261550037858	0.3183915611664727	0.08074201642188639	0.6156530376619774	0.0	0.0	37.76453362745667	0.1765226960989005	0.3202375804650755	0.07930410550658448	0.6154195976739011	0.0	0.0	39.31436201608143	0.1722821380820743	0.3200707484589059	0.07801290322580645	0.6179225806451613	0.0	0.0	39.450322580645164	0.16663831610767607	0.325593516999932	0.0774864886666129	0.6091473743647656	0.0	0.0	38.91264015487618	0.16557115053563992
A34022	CEMT_4	H3K27me3	A34025	0.057425851098	0.277819428587	0.10219794582824007	0.5415869338518772	0.7583076885776182	0.054663971219135785	0.411023007326645	14.793019674176834	0.17873378293338607	0.13060164782007486	0.45166473916501726	0.717802796430355	0.05140935999170138	0.3881556259559171	19.601821255308153	0.17441417730128106	0.17456584299033576	0.32925175112644384	0.6644911053255201	0.044872125238546806	0.343488169199367	27.635217591062606	0.17832714581508732	0.2617847445168811	0.11805797381827561	0.6073628038950152	0.0675839048215533	0.0	38.75427226413878	0.1635933367029265	0.2903867777490485	0.08525142042706324	0.6040571653370652	0.06369447075197245	0.0	41.311694258314574	0.15719033090724932	0.3039387191283629	0.07799428523513742	0.6038881041299818	0.0	0.0	42.297645078271636	0.15042887129044163	0.3102888746190006	0.07634326408576764	0.6027634519927624	0.0	0.0	41.38985379635991	0.14580504795568822	0.3163457099281982	0.07495483870967742	0.6026967741935484	0.0	0.0	41.86451612903226	0.138699761073468	0.32095091407737825	0.07406630636444302	0.5965798176978301	0.0	0.0	42.258610954263126	0.1337371702995237
A34038	CEMT_5	H3K27me3	A34041	0.0806169965917	0.205839018115	0.14906257064242948	0.4365712400609645	0.6857289674958363	0.05748565656450071	0.3399885804077071	16.281286021628517	0.13016152391034744	0.18564463803536146	0.3423138144639681	0.6372979790733613	0.05738846354815896	0.3178619683090401	21.795691058509536	0.12346545425325954	0.24016956494173655	0.22071270241732024	0.581999145595383	0.06649098514654425	0.2821280713589099	30.4200607755737	0.12814209197387014	0.3196482354491433	0.093867285741923	0.5611707615915393	0.0885442396614267	0.11899615670761529	42.753272715547816	0.11260380516596025	0.3382177197090875	0.08467744535950832	0.5642723092500274	0.05326385746943762	0.0	47.02177880677677	0.10622694895382502	0.35046113182695743	0.08154827557292775	0.5689351574140367	0.0	0.0	49.167618052464896	0.09642316120268717	0.35470964146638434	0.07975887526729819	0.5723422577867227	0.0	0.0	51.52251110315533	0.09057177408983176	0.35193854687218984	0.07816774193548387	0.5874967741935484	0.0	0.0	53.24774193548387	0.07841007415215173	0.36125689955328766	0.07709929821731064	0.5699282084375252	0.0	0.0	52.81277728482697	0.08289101734264064
A34077	CEMT_6	H3K27me3	A34080	0.0618292469659	0.15044174117	0.21091617696533	0.2843833174577013	0.6321194342755282	0.07452720005973723	0.2882022023096182	22.19844101551427	0.14622134630818784	0.24799511617177344	0.20713780674923274	0.6076260068603367	0.07263189736924161	0.2655599128730748	26.658121606385357	0.12781356390367205	0.28193194859814513	0.14595520018055344	0.5924593150254306	0.07444030589655008	0.2415096232493979	32.73836679751417	0.13029314340851403	0.33325622087905254	0.08222093248210485	0.5882988327851938	0.09429307735665843	0.1234355672504688	39.98694138131167	0.10907438231896825	0.34006708120074475	0.0791924364274244	0.5861704254509574	0.020582674600205717	0.0	41.36522227023262	0.10516295753798442	0.346340893008465	0.07675587117913789	0.5839186774769893	0.0	0.0	40.81799828428053	0.09789317160382137	0.34740729266581577	0.07545307646905147	0.5862078975123126	0.0	0.0	39.957812847729535	0.09485924136741158	0.347145995458561	0.07414193548387096	0.5902451612903226	0.0	0.0	42.774193548387096	0.08705515438037977	0.35245843312858555	0.07346938775510205	0.5809470033072518	0.0	0.0	40.53722674840687	0.09100492922377729
A34084	CEMT_40	H3K27me3	A34087	0.0482439496343	0.144647547384	0.1948119591352578	0.3652685664291383	0.6304301174280909	0.053970997445512446	0.2667238668064229	18.902454751869417	0.13394699442667515	0.23684963630709563	0.2765754222743961	0.5804861173131132	0.05296920546644751	0.24221628978185838	22.15060499478172	0.11441695901757816	0.2775394026116612	0.19674939345332612	0.5534104446934219	0.05778686152629209	0.2183288046119091	28.801012388866948	0.121705207615482	0.35001178080928774	0.08965628425872187	0.561001483201135	0.06322125805042277	0.11979335092071522	35.57506287483072	0.09452508403119741	0.36228336059576394	0.08478385646753817	0.5598030427127738	0.011282888249871798	0.0	37.58182369291689	0.08801265791916686	0.3677991980658164	0.08227068377226082	0.5585827899146655	0.0	0.0	38.773325077239626	0.08513260228461876	0.3709933044971294	0.08088128574054901	0.5571123087789915	0.0	0.0	40.17261899002409	0.0811161239914446	0.3651806025229679	0.07921290322580646	0.5861935483870968	0.0	0.0	38.553548387096775	0.08541512660013262	0.3759368465516677	0.07835766717754296	0.5532628861821408	0.0	0.0	42.36508832782125	0.07768539366757544
A34091	CEMT_41	H3K27me3	A34094	0.059015393449	0.160031301742	0.19986949563690062	0.3155341565034281	0.6347918460919023	0.05201760774487534	0.2890927200972555	21.196152761839617	0.1495577791996964	0.2371173045591372	0.23632715617003516	0.6054888211845755	0.05382021170581505	0.26542756579247523	25.075522515535337	0.13282928631604493	0.27375077317605206	0.16837780751930415	0.583211485144301	0.059811411794664295	0.23952996684850053	31.56031993169838	0.14190056625004566	0.3365129277299236	0.0879016175135787	0.5668358932276595	0.04906843854561918	0.1148352364598143	40.28113427474676	0.11561062314453559	0.34440407760024594	0.08439449881495574	0.5584670202989214	0.010718959708575298	0.0	42.0344065911033	0.1116492172753181	0.3520986356019935	0.08183260662039785	0.5442348873809953	0.0	0.0	44.826362909259785	0.10578992497430212	0.3524737292161749	0.08036923791461857	0.5466772458102721	0.0	0.0	43.001315942253356	0.10452006432659962	0.34661306310705514	0.07877419354838709	0.5707612903225806	0.0	0.0	41.96	0.10597033057929933	0.3589384020162067	0.07780914737436477	0.5354682584496249	0.0	0.0	45.483584738243124	0.10013990574078793
A34383	CEMT_42	H3K27me3	A34386	0.056419427169	0.165227230393	0.18121799774881797	0.3579450767614536	0.6459383272319836	0.06368038191710686	0.3126995137719129	17.230973809463013	0.16208856381176978	0.2152267140958851	0.279093963529111	0.6125525011792312	0.06857561943867524	0.2927586095534589	20.18020071595375	0.14720069834839938	0.2529560593760852	0.2029836454059631	0.5831234131046323	0.07287590705036014	0.26627971838827996	26.32346469132618	0.15991147860071775	0.33344310240108127	0.08981750177339266	0.5766218481975882	0.05020144873474385	0.10353823827329471	35.642935448507124	0.1351137005024389	0.3460625345992906	0.08466132246435228	0.5717178622330855	0.02475307511334639	0.0	39.08770210049078	0.1316332013203028	0.35635610499934667	0.08207073150280256	0.5631752420389972	0.0	0.0	42.38536607390494	0.12516380219991874	0.35892780935777546	0.08055230336045825	0.563759688047296	0.0	0.0	42.19102265140447	0.12259256979626565	0.3614890102028967	0.07904516129032257	0.5627741935483871	0.0	0.0	42.23870967741936	0.11886997227447518	0.3645960910119567	0.07816407195289182	0.5595224651125272	0.0	0.0	43.920303299185285	0.11747154343625048
A34390	CEMT_43	H3K27me3	A34393	0.0683403050189	0.180713207979	0.15350685857332733	0.44413815178754973	0.6910974717378929	0.0769090568960815	0.31767098150757644	18.42602458440278	0.18515177647568593	0.1914196922535313	0.34765912528287846	0.645168118230705	0.07675659763823765	0.2968976153706838	22.940778573102826	0.16971819127423193	0.23086425034351324	0.2519394178764015	0.614761854864061	0.08074924865114937	0.27647869695361893	29.32993720932107	0.18146841204889047	0.31791582693880466	0.09395273102469852	0.5669552460179274	0.08067401271687213	0.1473625384283364	43.576932998000906	0.15283530761064815	0.3313368726751904	0.08528044163834411	0.5508193655318299	0.023321937680962215	0.0	47.90402362971514	0.15161534889940217	0.34165876147172314	0.08245128582209409	0.5281642446641769	0.0	0.0	49.35338016086482	0.14788138611259102	0.3452426386232216	0.08101674907352756	0.5191148438785087	0.0	0.0	50.92744003328528	0.14637451281651273	0.34677653410209847	0.07949677419354839	0.5168387096774194	0.0	0.0	52.73290322580645	0.14145982295307707	0.3508264810012495	0.07858352827296927	0.5081551988384286	0.0	0.0	51.81414858433492	0.1437580936009573
