chip_id	sample	hm	input_id	CEMT_JSD	CEMT_JSD_synthetic	AUC_bs_200	X-intercept_bs_200	Elbow_Point_bs_200	JS_Distance_bs_200	Synthetic_JS_Distance_bs_200	%_genome_enriched_bs_200	CHANCE_bs_200	AUC_bs_500	X-intercept_bs_500	Elbow_Point_bs_500	JS_Distance_bs_500	Synthetic_JS_Distance_bs_500	%_genome_enriched_bs_500	CHANCE_bs_500	AUC_bs_1000	X-intercept_bs_1000	Elbow_Point_bs_1000	JS_Distance_bs_1000	Synthetic_JS_Distance_bs_1000	%_genome_enriched_bs_1000	CHANCE_bs_1000	AUC_bs_5000	X-intercept_bs_5000	Elbow_Point_bs_5000	JS_Distance_bs_5000	Synthetic_JS_Distance_bs_5000	%_genome_enriched_bs_5000	CHANCE_bs_5000	AUC_bs_10000	X-intercept_bs_10000	Elbow_Point_bs_10000	JS_Distance_bs_10000	Synthetic_JS_Distance_bs_10000	%_genome_enriched_bs_10000	CHANCE_bs_10000	AUC_bs_20000	X-intercept_bs_20000	Elbow_Point_bs_20000	JS_Distance_bs_20000	Synthetic_JS_Distance_bs_20000	%_genome_enriched_bs_20000	CHANCE_bs_20000	AUC_bs_30000	X-intercept_bs_30000	Elbow_Point_bs_30000	JS_Distance_bs_30000	Synthetic_JS_Distance_bs_30000	%_genome_enriched_bs_30000	CHANCE_bs_30000	AUC_bs_40000	X-intercept_bs_40000	Elbow_Point_bs_40000	JS_Distance_bs_40000	Synthetic_JS_Distance_bs_40000	%_genome_enriched_bs_40000	CHANCE_bs_40000	AUC_bs_50000	X-intercept_bs_50000	Elbow_Point_bs_50000	JS_Distance_bs_50000	Synthetic_JS_Distance_bs_50000	%_genome_enriched_bs_50000	CHANCE_bs_50000
A26694	CEMT_8	H3K9me3	A26698	0.129054563781	0.241879076924	0.170504272389533	0.33277729931640637	0.7317596596966065	0.10821664393951412	0.3396114342203275	19.468502926610217	0.32547128214685234	0.21352674559412363	0.2177907058847426	0.7215497371192969	0.10970283148466439	0.31583270427826804	21.643866047071878	0.2921150153513698	0.2423798653975368	0.14857322489380395	0.7220270346517496	0.11255462935612238	0.29712371702649465	23.20737044888484	0.2759014464627658	0.2861640873438362	0.08639001741149159	0.7289208099567938	0.08236174798585066	0.17063141144027585	26.082091958470368	0.24989482177673705	0.2901218100338957	0.08398416086779871	0.7331983309578934	0.03962914313743482	0.0	25.501905726207443	0.24714451191263828	0.2947937234632603	0.08040661261505318	0.7470474789888866	0.0	0.0	24.14649406270761	0.24584121568264874	0.2958334897476285	0.07892674336471567	0.7544049773098918	0.0	0.0	23.30936922466594	0.24574899817902782	0.2940714773603731	0.07739354838709678	0.7651096774193549	0.0	0.0	22.35483870967742	0.2482261462709935	0.30205595959935166	0.07688957005727191	0.7608292328789223	0.0	0.0	22.540937323546018	0.24183629904618928
A26701	CEMT_9	H3K9me3	A26705	0.0920911278891	0.234996044445	0.19139916148916486	0.23314906767094548	0.7319074539638912	0.06453136105075047	0.3506921334344983	22.03552556337859	0.35118322039565464	0.22441204192402503	0.14586292158523495	0.7394772757389177	0.06956080057276275	0.33299739245468807	22.59747156061861	0.3220888561718155	0.24344268433065452	0.10696275279495095	0.7442431667781692	0.07957976926700032	0.316529111910132	23.269693623401015	0.30757440365590966	0.27114341507940376	0.08563068291739215	0.7473479718836654	0.06454649467687537	0.16859685398730448	24.37431482556265	0.27612601703314604	0.27467770023986554	0.08361010970017864	0.7510818462649701	0.027341388803104404	0.0	23.80513223998607	0.2692743091723422	0.2812848940662721	0.08037436224901152	0.7646497287744216	0.0	0.0	21.20461567238788	0.26146737862468233	0.2805971069394162	0.07889771550764885	0.7760887865388151	0.0	0.0	20.325305518195627	0.2611000654700806	0.2790117512007261	0.0776	0.7865032258064516	0.0	0.0	19.335483870967742	0.25803247832139703	0.2869034470913547	0.07693796886343471	0.783399209486166	0.0	0.0	19.648302008550456	0.2571692155328792
A28472	CEMT_7	H3K9me3	A26691	0.259785597621	0.358873980891	0.08664214577652789	0.6042259108482593	0.8133559051247071	0.2646864930554992	0.4139065333780826	14.955797875811557	0.44413663247703333	0.13341550497267848	0.4579700818153196	0.7620256074486423	0.2459687496187137	0.3722005946766024	17.60049020516621	0.3720833882892419	0.17348104392099437	0.33428554939051186	0.7545732970459486	0.21947713718654352	0.33501153853271415	15.765248004457145	0.3276701758574221	0.26606294867863844	0.09591744280341076	0.7521462323847725	0.10126175789508622	0.18987828647477367	20.405369893579117	0.24324033448923033	0.277117958109008	0.08628089579672057	0.7484675039904551	0.05659999622061005	0.09337497055104667	21.744836592876837	0.229440769846595	0.2916638399320634	0.08179390593152558	0.7426791196883304	0.0	0.0	22.138729069377433	0.21093402625466554	0.296697488891891	0.08001122421333746	0.7402562216975656	0.0	0.0	23.483763594844604	0.20039762854004364	0.2949047849642566	0.07873548387096774	0.7512516129032258	0.0	0.0	23.65032258064516	0.19467896207698138	0.30479693850746575	0.07787367911591514	0.7383399209486166	0.0	0.0	23.50084697910785	0.19036362482117153
A34021	CEMT_4	H3K9me3	A34025	0.104259533942	0.224970690604	0.14447793516480117	0.4377648141828847	0.6866500378771172	0.10354149527867793	0.3464485725776435	9.918459091294814	0.12605447663714045	0.18179729374924938	0.3414934306423433	0.6379000882448622	0.10054552731365653	0.3207715819864369	11.907881649356767	0.10551439986495227	0.23670155826716482	0.21654417513682564	0.5861667056253678	0.10725189123754864	0.2814529013701702	18.446079814287902	0.09791297214258002	0.31836954080866137	0.08858579996130779	0.5701328432320887	0.10572421838472798	0.11335202183963529	29.944863609982587	0.08735990603035337	0.33921610229523963	0.07983412765463468	0.5650881277449229	0.07376493446670018	0.0	37.83108365202923	0.09074047060931115	0.3542532595131206	0.07714932564484607	0.5543192915239588	0.0	0.0	44.234602062733416	0.0890345794591816	0.35821831984423524	0.07585946646798711	0.552032433792296	0.0	0.0	43.59210055249688	0.08987449610419025	0.3600816933551562	0.07452903225806451	0.5553290322580645	0.0	0.0	42.251612903225805	0.09051442801305559	0.36735462675100905	0.07363071710897798	0.5394046946841978	0.0	0.0	44.71565701379366	0.08593708280201895
A34037	CEMT_5	H3K9me3	A34041	0.0973215720834	0.223320595395	0.15575477582105118	0.4141793123620232	0.6615405527608769	0.09075459409516103	0.34518241857460263	13.900624733847803	0.08540309662070059	0.19168369740892333	0.33127885408710417	0.6069984269394122	0.09347574595778403	0.3170545392012349	17.056068212601442	0.07527578131142143	0.24438735360124622	0.22966009205000684	0.542104253484117	0.10499688440541681	0.27090496965499455	24.77657319265212	0.07954251090928388	0.3349023292610633	0.09557941574772684	0.5116302315083511	0.15278820363613063	0.0	36.26362287998968	0.06556261487936399	0.36104230828598344	0.08434531371929395	0.5133368588730741	0.06108555199153985	0.0	41.66607549384428	0.056430245336883934	0.3729867036877041	0.08118707147326122	0.5126324683785161	0.0	0.0	46.70885014544915	0.05250825016884457	0.37887131629291076	0.07956535622018597	0.5099323650930343	0.0	0.0	49.341551442200696	0.047900134296806146	0.3842798177733529	0.07785806451612903	0.5063741935483871	0.0	0.0	54.9741935483871	0.031832642016635	0.38782289915620793	0.07700250060498508	0.500992175526337	0.0	0.0	50.77518754537388	0.04130561293482872
A34076	CEMT_6	H3K9me3	A34080	0.0591625455526	0.15761801098	0.2215187004606954	0.2577196711590449	0.6090151665806468	0.056719738063248884	0.27991344253587974	20.215708699304695	0.1230753819106936	0.2594424158036946	0.18902391251990508	0.580457422418193	0.05315720669316205	0.251019395314288	23.067568094758926	0.10474433082415785	0.2950931956576242	0.13515649307206823	0.5610968620781377	0.048944956306614926	0.2201796490273183	29.265679533785253	0.10531721198811249	0.3520918704562972	0.08146159798800541	0.549945186045012	0.043713175574619186	0.08524982581219724	38.15696137228348	0.07882384230472285	0.3606202205841168	0.07876679199530501	0.5433189947052413	0.004131635124816997	0.0	41.09048813677374	0.0733549014764977	0.3669997891873414	0.07647206795797132	0.536916994007882	0.0	0.0	45.22533330753304	0.06931949381784713	0.3683092745621038	0.07531761313607292	0.5386215638274198	0.0	0.0	45.12864178656784	0.06740226197594819	0.36359722857792637	0.07403870967741935	0.5634451612903226	0.0	0.0	45.913548387096775	0.0643209762745045	0.3733017878795444	0.07327579253045091	0.5319190126643543	0.0	0.0	47.43405662660321	0.06624270407467228
A34083	CEMT_40	H3K9me3	A34087	0.0804243763037	0.180824145668	0.1960794188886127	0.31583112609172376	0.6283065098345091	0.06752717930026077	0.2941001642229653	14.845082977582473	0.1435511885493557	0.23589604552968374	0.23526186670931137	0.5910274610144387	0.06423101889449506	0.26462354912094155	17.382222771043434	0.12801686467610662	0.27454492150436066	0.16614462007206016	0.5693784609432304	0.06600957909539171	0.2345127754485783	23.18995993970805	0.13385398848187205	0.342201093410719	0.08742342168053137	0.5911830141226543	0.016468408160989156	0.0834683866482036	27.471948152447283	0.1118025927626696	0.35204321172295144	0.08409379655485977	0.5942028518176952	0.007704044271950088	0.0	29.625174933412442	0.10801509839377893	0.3611007429737658	0.08150312506046943	0.5891625869953624	0.0	0.0	30.617207505305185	0.1022122841458583	0.36138506012705024	0.07996207026676601	0.5985834405751386	0.0	0.0	30.990140204549633	0.10298946295433357	0.34403484970482817	0.07823225806451613	0.6723096774193549	0.0	0.0	24.694193548387098	0.12821301714744338	0.36921478216674974	0.07722836170041139	0.5875937726869404	0.0	0.0	31.852867629265145	0.09671633257166118
A34090	CEMT_41	H3K9me3	A34094	0.0813406128193	0.165107612559	0.20749279664537845	0.29909273847104956	0.6263374913332463	0.06111107952394453	0.2771474710282168	18.314010225947175	0.1602442794576913	0.2475482535118956	0.22044136535619502	0.593712037975565	0.055939929857868345	0.2489768299533794	21.769439780461823	0.14042035852380613	0.2847151685151518	0.15616607592716655	0.5748016772402267	0.05480765208918244	0.22134690965516074	26.808601046759875	0.14453615180572774	0.34293584514481257	0.08726828379683291	0.5832856426633479	0.04846133899201766	0.10669071207535856	31.838721169982446	0.1222811954649494	0.3531706155724527	0.0842275646813011	0.5777691077462791	0.005838426629997013	0.0	33.22284417158924	0.11645117288227029	0.35441925026390114	0.08169188498897101	0.5869354901126117	0.0	0.0	32.32653535079912	0.11861878034243638	0.3560646650503113	0.08005418218760582	0.5910115620918195	0.0	0.0	32.542208891684	0.11794809429097099	0.3503804445919009	0.07842175887696119	0.617503612716763	0.0	0.0	32.31704170107349	0.12079741348790027	0.3638930106839858	0.07733754920307156	0.5756275408143512	0.0	0.0	35.163257404658964	0.11110665094264108
A34382	CEMT_42	H3K9me3	A34386	0.0827985779903	0.156013057559	0.18703938228359396	0.36874579411820085	0.6358494984925243	0.08443279167112974	0.2847962289755054	15.649239839659986	0.16362400217262857	0.22583060532614257	0.2872210670825385	0.5894613323394368	0.08257448982820695	0.25904928460511745	18.331072669982593	0.14373122773979666	0.26615781160481555	0.20928496006061437	0.55519244254935	0.07756379544561019	0.2320954610751779	23.542619475589014	0.15157876496754547	0.3493222953469	0.09083800864125878	0.5639388663184368	0.06515388730637384	0.10762929961852707	30.301154317405043	0.12840444645721744	0.36545079319814316	0.08464842414822744	0.5642755338290586	0.02425643021376015	0.0	33.81261326333847	0.12227580094804129	0.374548114476924	0.08203203106355257	0.5576346291530409	0.0	0.0	36.38486296819469	0.11891016147159851	0.3796678566441894	0.0805135995510358	0.5524484997435872	0.0	0.0	39.01247230258638	0.11650064957269882	0.3784883811047341	0.07891612903225806	0.5645032258064516	0.0	0.0	37.630967741935486	0.11852512722455856	0.38470684645166886	0.07806727434056626	0.5456965394853593	0.0	0.0	37.81076066790352	0.11490861967986479
A34389	CEMT_43	H3K9me3	A34393	0.107131768714	0.212559058526	0.1421403860109372	0.4599004232900036	0.6965658596274295	0.12050449249940313	0.3353548007430977	13.001510699866468	0.2065023174330901	0.18067446865459133	0.3622719199173845	0.6512798084341712	0.11024713051792735	0.30819941120991756	16.57667001870327	0.18846566656877262	0.2197452604421167	0.26468229850962816	0.6251014403972175	0.10495840762365972	0.28419970848834847	22.071270241732023	0.19615837865774677	0.3102838646110918	0.09655639388663184	0.6092635583929839	0.0680870325320811	0.13149384396502645	32.758270458502615	0.1645409802207112	0.32650815338644956	0.08529656453350015	0.6001844459205851	0.012598854535926058	0.0	36.14527373451396	0.1583965805735719	0.34011869577483084	0.08193527996542761	0.5826996136406148	0.0	0.0	39.397692163806056	0.15183095559291568	0.34382144996410224	0.0804168400274797	0.5773834289639957	0.0	0.0	39.709140872190346	0.14962778531576867	0.34001998293497093	0.07870967741935483	0.5931741935483871	0.0	0.0	40.86709677419355	0.1484236335864809	0.3511856981561274	0.0777284826974268	0.5673308058401226	0.0	0.0	40.80180688876341	0.14711265500766899
